0	0	0
0	0	-0.13147
0	0	-0.26294
0	0	-0.39442
0	0	-0.52589
0	0	-0.65736
0	0	-0.78883
0	0	-0.92031
0	0	-1.0518
0	0	-1.1833
0	0	-1.3147
0	0	-1.4462
0	0	-1.5777
0	0	-1.7091
0	0	-1.8406
0	0	-1.9721
0	0	-2.1036
0	0	-2.235
0	0	-2.3665
0	0	-2.498
0	0	-2.6294
0	0	-2.7609
0	0	-2.8924
0	0	-3.0239
0	0	-3.1553
0	0	-3.2868
0	0	-3.4183
0	0	-3.5498
0	0	-3.6812
0	0	-3.8127
0	0	-3.9442
0	0	-4.0756
0	0	-4.2071
0	0	-4.3386
0	0	-4.2071
0	0	-4.0756
0	0	-3.9442
0	0	-3.8127
0	0	-3.6812
0	0	-3.5498
0	0	-3.4183
0	0	-3.2868
0	0	-3.1553
0	0	-3.0239
0	0	-2.8924
0	0	-2.7609
0	0	-2.6294
0	0	-2.498
0	0	-2.3665
0	0	-2.235
0	0	-2.1036
0	0	-1.9721
0	0	-1.8406
0	0	-1.7091
0	0	-1.5777
0	0	-1.4462
0	0	-1.3147
0	0	-1.1833
0	0	-1.0518
0	0	-0.92031
0	0	-0.78883
0	0	-0.65736
0	0	-0.52589
0	0	-0.39442
0	0	-0.26294
0	0	-0.13147
0	0	0
0.56132	-0.19166	-2.0372e-14
1.1104	0.035442	0
1.1735	0.63422	0
0.87823	1.1917	0
0.39543	1.5988	0
-0.2008	1.8084	0
-0.83335	1.8056	0
-1.4331	1.6026	0
-1.9454	1.2296	0
-2.3324	0.72713	0
-2.5718	0.13928	0
-2.6547	-0.49045	0
-2.583	-1.1219	0
-2.367	-1.72	0
-2.0232	-2.2553	0
-1.5724	-2.7045	0
-1.038	-3.0505	0
-0.44468	-3.2819	0
0.18263	-3.3929	0
0.81976	-3.3823	0
1.444	-3.2536	0
2.0346	-3.0136	0
2.5733	-2.6726	0
3.0447	-2.243	0
3.4359	-1.7392	0
3.7374	-1.177	0
3.9425	-0.57282	0
4.0472	0.056642	0
4.0506	0.69483	0
3.954	1.3257	0
3.7613	1.9343	0
3.4783	2.5066	0
3.1127	3.03	0
2.6737	3.4937	0
2.1717	3.8883	0
1.618	4.2065	0
1.0245	4.4425	0
0.40375	4.5927	0
-0.23196	4.655	0
-0.87023	4.6293	0
-1.4991	4.5168	0
-2.1071	4.3206	0
-2.6835	4.045	0
-3.2185	3.6956	0
-3.7032	3.2793	0
-4.1299	2.8036	0
-4.4919	2.2771	0
-4.7841	1.7087	0
-5.0022	1.1079	0
-5.1434	0.48463	0
-5.2062	-0.15142	0
-5.1903	-0.79039	0
-5.0966	-1.4227	0
-4.927	-2.039	0
-4.6845	-2.6304	0
-4.3733	-3.1888	0
-3.9982	-3.7064	0
-3.5648	-4.1764	0
-3.0795	-4.5927	0
-2.5493	-4.9499	0
-1.9815	-5.2438	0
-1.3838	-5.4709	0
-0.76421	-5.6287	0
-0.13075	-5.7157	0
0.50849	-5.7312	0
1.1455	-5.6754	0
1.7724	-5.5496	0
2.3818	-5.3556	0
2.9663	-5.0962	0
3.5192	-4.7748	0
4.0342	-4.3957	0
4.5056	-3.9635	0
4.9281	-3.4834	0
5.2974	-2.9612	0
5.6095	-2.403	0
5.8614	-1.8151	0
6.0506	-1.2041	0
6.1754	-0.5768	0
6.2347	0.060061	0
6.2284	0.69966	0
6.1568	1.3353	0
6.021	1.9604	0
5.8227	2.5685	0
5.5642	3.1536	0
5.2485	3.71	0
4.8789	4.2322	0
4.4594	4.7151	0
3.9944	5.1544	0
3.4884	5.5459	0
2.9467	5.8861	0
2.3744	6.1721	0
1.7771	6.4013	0
1.1605	6.5719	0
0.53035	6.6827	0
-0.10748	6.7327	0
-0.74719	6.722	0
-1.383	6.6507	0
-2.0093	6.5199	0
-2.6206	6.3309	0
-3.2116	6.0857	0
-3.7772	5.7866	0
-4.3127	5.4363	0
-4.8136	5.0382	0
-5.2759	4.5958	0
-5.6958	4.1129	0
-6.0699	3.5938	0
-6.3955	3.0429	0
-6.6699	2.4648	0
-6.8912	1.8644	0
-7.0579	1.2465	0
-7.1687	0.61625	0
-7.223	-0.021385	0
-7.2206	-0.66134	0
-7.1618	-1.2986	0
-7.0472	-1.9282	0
-6.8779	-2.5454	0
-6.6554	-3.1455	0
-6.3816	-3.7239	0
-6.0587	-4.2765	0
-5.6894	-4.7992	0
-5.2765	-5.2883	0
-4.8232	-5.7401	0
-4.333	-6.1517	0
-3.8096	-6.5201	0
-3.2569	-6.8428	0
-2.6789	-7.1178	0
-2.0798	-7.3431	0
-1.4639	-7.5174	0
-0.83562	-7.6397	0
-0.19932	-7.7093	0
0.44058	-7.7259	0
1.0797	-7.6895	0
1.7136	-7.6006	0
2.3381	-7.4599	0
2.949	-7.2686	0
3.5422	-7.0282	0
4.114	-6.7403	0
4.6606	-6.407	0
5.1785	-6.0307	0
5.6645	-5.614	0
6.1154	-5.1596	0
6.5286	-4.6706	0
6.9016	-4.1502	0
7.232	-3.6019	0
7.518	-3.0291	0
7.758	-2.4355	0
7.9505	-1.8249	0
8.0945	-1.201	0
8.1893	-0.56781	0
8.2345	0.070869	0
8.23	0.71114	0
8.176	1.3491	0
8.0728	1.9811	0
7.9214	2.6032	0
7.7227	3.2119	0
7.478	3.8037	0
7.1889	4.3751	0
6.8573	4.9229	0
6.4851	5.4439	0
6.0746	5.9354	0
5.6282	6.3947	0
5.1487	6.8191	0
4.6387	7.2064	0
4.3295	6.726	0
4.0202	6.2456	0
3.711	5.7652	0
3.4017	5.2847	0
3.0925	4.8043	0
2.7832	4.3239	0
2.474	3.8434	0
2.1647	3.363	0
1.8555	2.8826	0
1.5462	2.4021	0
1.237	1.9217	0
0.92774	1.4413	0
0.6185	0.96086	0
0.30925	0.48043	0
0	0	0
0	0	0.13022
-0.30925	0.48043	0.26045
-0.6185	0.96086	0.39067
-0.92774	1.4413	0.52089
-1.237	1.9217	0.65111
-1.5462	2.4021	0.78134
-1.8555	2.8826	0.91156
-2.1647	3.363	1.0418
-2.474	3.8434	1.172
-2.7832	4.3239	1.3022
-3.0925	4.8043	1.4324
-3.4017	5.2847	1.5627
-3.711	5.7652	1.6929
-4.0202	6.2456	1.8231
-4.3295	6.726	1.9533
-4.6387	7.2064	2.0836
-5.1487	6.8191	2.2138
-5.6282	6.3947	2.344
-6.0746	5.9354	2.2138
-6.4851	5.4439	2.0836
-6.8573	4.9229	1.9533
-7.1889	4.3751	1.8231
-7.478	3.8037	1.6929
-7.7227	3.2119	1.5627
-7.9214	2.6032	1.4324
-8.0728	1.9811	1.3022
-8.176	1.3491	1.172
-8.23	0.71114	1.0418
-8.2345	0.070869	0.91156
-8.1893	-0.56781	0.78134
-8.0945	-1.201	0.65111
-7.9505	-1.8249	0.52089
-7.758	-2.4355	0.39067
-7.518	-3.0291	0.26045
-7.232	-3.6019	0.13022
-6.9016	-4.1502	0
-6.5286	-4.6706	-2.0372e-14
-6.1154	-5.1596	0
-5.6645	-5.614	0
-5.1785	-6.0307	0
-4.6606	-6.407	0
-4.114	-6.7403	0
-3.5422	-7.0282	0
-2.949	-7.2686	0
-2.3381	-7.4599	0
-1.7136	-7.6006	0
-1.0797	-7.6895	0
-0.44058	-7.7259	0
0.19932	-7.7093	0
0.83562	-7.6397	0
1.4639	-7.5174	0
2.0798	-7.3431	0
2.6789	-7.1178	0
3.2569	-6.8428	0
3.8096	-6.5201	0
4.333	-6.1517	0
4.8232	-5.7401	0
5.2765	-5.2883	0
5.6894	-4.7992	0
6.0587	-4.2765	0
6.3816	-3.7239	0
6.6554	-3.1455	0
6.8779	-2.5454	0
7.0472	-1.9282	0
7.1618	-1.2986	0
7.2206	-0.66134	0
7.223	-0.021385	0
7.1687	0.61625	0
7.0579	1.2465	0
6.8912	1.8644	0
6.6699	2.4648	0
6.3955	3.0429	0
6.0699	3.5938	0
5.6958	4.1129	0
5.2759	4.5958	0
4.8136	5.0382	0
4.3127	5.4363	0
3.7772	5.7866	0
3.2116	6.0857	0
2.6206	6.3309	0
2.0093	6.5199	0
1.383	6.6507	0
0.74719	6.722	0
0.10748	6.7327	0
-0.53035	6.6827	0
-1.1605	6.5719	0
-1.7771	6.4013	0
-2.3744	6.1721	0
-2.9467	5.8861	0
-3.4884	5.5459	0
-3.9944	5.1544	0
-4.4594	4.7151	0
-4.8789	4.2322	0
-5.2485	3.71	0
-5.5642	3.1536	0
-5.8227	2.5685	0
-6.021	1.9604	0
-6.1568	1.3353	0
-6.2284	0.69966	0
-6.2347	0.060061	0
-6.1754	-0.5768	0
-6.0506	-1.2041	0
-5.8614	-1.8151	0
-5.6095	-2.403	0
-5.2974	-2.9612	0
-4.9281	-3.4834	0
-4.5056	-3.9635	0
-4.0342	-4.3957	0
-3.5192	-4.7748	0
-2.9663	-5.0962	0
-2.3818	-5.3556	0
-1.7724	-5.5496	0
-1.1455	-5.6754	0
-0.50849	-5.7312	0
0.13075	-5.7157	0
0.76421	-5.6287	0
1.3838	-5.4709	0
1.9815	-5.2438	0
2.5493	-4.9499	0
3.0795	-4.5927	0
3.5648	-4.1764	0
3.9982	-3.7064	0
4.3733	-3.1888	0
4.6845	-2.6304	0
4.927	-2.039	0
5.0966	-1.4227	0
5.1903	-0.79039	0
5.2062	-0.15142	0
5.1434	0.48463	0
5.0022	1.1079	0
4.7841	1.7087	0
4.4919	2.2771	0
4.1299	2.8036	0
3.7032	3.2793	0
3.2185	3.6956	0
2.6835	4.045	0
2.1071	4.3206	0
1.4991	4.5168	0
0.87023	4.6293	0
0.23196	4.655	0
-0.40375	4.5927	0
-1.0245	4.4425	0
-1.618	4.2065	0
-2.1717	3.8883	0
-2.6737	3.4937	0
-3.1127	3.03	0
-3.4783	2.5066	0
-3.7613	1.9343	0
-3.954	1.3257	0
-4.0506	0.69483	0
-4.0472	0.056642	0
-3.9425	-0.57282	0
-3.7374	-1.177	0
-3.4359	-1.7392	0
-3.0447	-2.243	0
-2.5733	-2.6726	0
-2.0346	-3.0136	0
-1.444	-3.2536	0
-0.81976	-3.3823	0
-0.18263	-3.3929	0
0.44468	-3.2819	0
1.038	-3.0505	0
1.5724	-2.7045	0
2.0232	-2.2553	0
2.367	-1.72	0
2.583	-1.1219	0
2.6547	-0.49045	0
2.5718	0.13928	0
2.3324	0.72713	0
1.9454	1.2296	0
1.4331	1.6026	0
0.83335	1.8056	0
0.2008	1.8084	0
-0.39543	1.5988	0
-0.87823	1.1917	0
-1.1735	0.63422	0
-1.1104	0.035442	0
-0.56132	-0.19166	0
0	0	0.12815
0	0	0.2563
0	0	0.38445
0	0	0.51261
0	0	0.64076
0	0	0.76891
0	0	0.89706
0	0	1.0252
0	0	1.1534
0	0	1.2815
0	0	1.4097
0	0	1.5378
0	0	1.666
0	0	1.7941
0	0	1.9223
0	0	2.0504
0	0	2.1786
0	0	2.0504
0	0	1.9223
0	0	1.7941
0	0	1.666
0	0	1.5378
0	0	1.4097
0	0	1.2815
0	0	1.1534
0	0	1.0252
0	0	0.89706
0	0	0.76891
0	0	0.64076
0	0	0.51261
0	0	0.38445
0	0	0.2563
0	0	0.12815
0	0	0
0	0	-7.1302e-14
0.40491	-0.4258	0
0.96855	-0.35818	0
1.1772	0.21746	0
1.0666	0.83579	0
0.70743	1.3519	0
0.1733	1.6855	0
-0.44706	1.7991	0
-1.0695	1.6921	0
-1.625	1.3899	0
-2.0633	0.93306	0
-2.3525	0.36924	0
-2.4772	-0.25256	0
-2.4358	-0.88585	0
-2.2372	-1.4891	0
-1.8992	-2.027	0
-1.4451	-2.4719	0
-0.90226	-2.8031	0
-0.29983	-3.0074	0
0.33253	-3.0787	0
0.96607	-3.017	0
1.574	-2.8278	0
2.1325	-2.5216	0
2.6208	-2.1126	0
3.0221	-1.6177	0
3.3237	-1.0564	0
3.517	-0.44905	0
3.5972	0.18334	0
3.5635	0.81999	0
3.4186	1.441	0
3.1687	2.0276	0
2.8224	2.5632	0
2.3909	3.033	0
1.8875	3.4248	0
1.3267	3.7289	0
0.72394	3.9382	0
0.09545	4.0485	0
-0.54262	4.058	0
-1.1744	3.9676	0
-1.7846	3.7806	0
-2.359	3.5024	0
-2.8847	3.1402	0
-3.3501	2.7033	0
-3.7454	2.202	0
-4.0625	1.6479	0
-4.2955	1.0534	0
-4.4399	0.43149	0
-4.4937	-0.20477	0
-4.4565	-0.84225	0
-4.3298	-1.4681	0
