-102	-12	0
-114	-12	0
-147	-10	0
-132	-12	0
-143	-11	0
-142	-12	0
-94	-12	0
-135	-12	0
-129	-10	0
-114	-11	0
-103	-11	0
-65	-12	0
-117	-11	0
-143	-10	0
-85	-12	0
-116	-12	0
-117	-9	0
-104	-11	0
-143	-8	0
-139	-11	0
-143	-10	1
-150	-9	0
-139	-11	1
-144	-9	0
-149	-12	0
-143	-12	0
-147	-11	0
-112	-12	0
-139	-11	2
-131	-11	0
-136	-12	0
-142	-12	1
-133	-8	0
-138	-7	0
-134	-11	0
-145	-12	0
-125	-10	0
-127	-12	0
-128	-11	0
-131	-12	0
-126	-12	0
-109	-8	0
-143	-12	1
-118	-12	0
-102	-12	1
-92	-11	0
-98	-12	0
-144	-11	0
-123	-6	0
-145	-10	0
-142	-5	0
-119	-11	0
-115	-11	0
-85	-12	1
-150	-11	0
-118	-9	0
-114	-12	1
-132	-11	0
-126	-10	0
-131	-9	0
-99	-10	0
-127	-8	0
-127	-10	0
-142	-10	0
-146	-10	0
-122	-10	0
-122	-11	0
-116	-11	0
-126	-5	0
-123	-10	0
-88	-11	0
-105	-11	0
-125	-10	1
-138	-9	0
-99	-10	1
-131	-8	0
-151	-8	0
-103	-11	1
-100	-6	0
-102	-10	0
-141	-9	0
-88	-9	0
-131	-6	0
-84	-9	0
-110	-12	0
-125	-12	0
-86	-11	0
-106	-11	0
-113	-11	0
-91	-11	0
-134	-10	0
-138	-11	0
-138	-5	0
-108	-6	0
-129	-6	0
-138	-8	0
-124	-10	0
-141	-11	0
-145	-10	1
-139	-10	0
-112	-6	0
-97	-8	0
-139	-12	0
-139	-10	1
-111	-9	0
-146	-9	0
-150	-6	0
-129	-8	0
-121	-6	0
-104	-10	0
-142	-3	0
-116	-9	0
-97	-10	0
-80	-11	0
-121	-11	0
-113	-9	0
-105	-12	0
-148	-9	0
-150	-8	0
-100	-5	0
-77	-8	0
-143	-7	0
-99	-6	0
-131	-7	0
-151	-9	0
-109	-9	0
-149	-10	0
-109	-9	1
-132	-4	0
-122	-10	1
-133	-10	0
-65	-10	0
-106	-6	0
-145	-7	0
-112	-8	0
-116	-3	0
-127	-8	1
-143	-10	2
-111	-4	0
-123	-8	0
-132	-9	0
-75	-9	0
-124	-5	0
-86	-6	0
-118	-10	0
-149	-9	0
-145	-10	2
-103	-11	2
-121	-9	0
-88	-6	0
-122	-8	0
-134	-10	1
-96	-3	0
-103	-5	0
-100	-5	1
-114	-8	0
-130	-6	0
-140	-11	0
-123	-9	0
-73	-6	0
-144	-5	0
-148	-6	0
-99	-11	0
-133	-9	0
-100	-8	0
-145	-8	0
-96	-4	0
-89	-8	0
-124	-5	1
-135	-9	0
-90	-3	0
-147	-8	0
-124	-6	0
-116	-9	1
-98	-9	0
-95	-8	0
-140	-10	0
-126	-9	0
-143	-7	1
-129	-3	0
-133	-4	0
-132	-7	0
-133	-4	1
-145	-6	0
-137	-2	0
-96	-9	0
-127	-8	2
-132	-5	0
-115	-4	0
