1	3	0
2	3	0
3	3	0
4	3	0
5	3	0
-25	4	0
-20	4	0
-5	4	0
-4	4	0
-3	4	0
-2	4	0
-1	4	0
0	4	0
1	4	0
2	4	0
3	4	0
4	4	0
5	4	0
16	4	0
-20	5	0
-5	5	0
-4	5	0
-3	5	0
-2	5	0
-1	5	0
0	5	0
1	5	0
2	5	0
3	5	0
4	5	0
5	5	0
16	5	0
28	5	0
3	6	0
7	6	0
15	6	0
21	6	0
10	7	0
-1	8	0
3	8	0
24	8	0
-31	9	0
-30	9	0
-20	9	0
19	9	0
23	9	0
-9	11	0
-7	11	0
1	11	0
-16	12	0
-11	12	0
9	13	0
16	13	0
-20	14	0
-17	14	0
6	14	0
14	14	0
6	15	0
16	15	0
23	15	0
-20	17	0
24	17	0
29	17	0
-13	18	0
31	18	0
-15	19	0
29	19	0
24	20	0
24	21	0
9	22	0
22	22	0
10	23	0
25	23	0
27	23	0
-20	24	0
17	24	0
-3	25	0
-20	26	0
-27	27	0
4	29	0
20	29	0
-4	30	0
-3	30	0
-1	30	0
17	31	0
-8	32	0
3	32	0
8	32	0
-29	-31	0
-23	-31	0
-15	-31	0
-3	-30	0
14	-30	0
3	-29	0
-5	-28	0
-30	-27	0
-12	-26	0
3	-26	0
4	-26	0
22	-26	0
32	-26	0
28	-25	0
-16	-24	0
-28	-23	0
-20	-22	0
-11	-22	0
-6	-22	0
3	-22	0
31	-22	0
-27	-21	0
-18	-21	0
2	-21	0
-9	-20	0
14	-20	0
28	-20	0
30	-19	0
-31	-18	0
-26	-18	0
-18	-18	0
-4	-18	0
6	-16	0
-8	-15	0
-4	-15	0
0	-15	0
5	-15	0
20	-15	0
-15	-14	0
20	-14	0
13	-13	0
-10	-12	0
2	-11	0
-8	-10	0
17	-10	0
18	-10	0
22	-10	0
24	-10	0
-19	-9	0
-17	-8	0
-6	-8	0
4	-7	0
-5	-5	1
-4	-5	1
-3	-5	1
-2	-5	1
-1	-5	1
0	-5	1
1	-5	1
2	-5	1
3	-5	1
4	-5	1
5	-5	1
30	-5	0
-27	-4	0
-8	-4	0
-5	-4	1
-4	-4	1
-3	-4	1
-2	-4	1
-1	-4	1
0	-4	1
1	-4	1
2	-4	1
3	-4	1
4	-4	1
5	-4	1
-17	-3	0
-5	-3	1
-4	-3	1
-3	-3	1
-2	-3	1
-1	-3	1
0	-3	1
1	-3	1
2	-3	1
3	-3	1
4	-3	1
5	-3	1
31	-3	0
-15	-2	0
-5	-2	1
-4	-2	1
-3	-2	1
-2	-2	1
-1	-2	1
0	-2	1
1	-2	1
2	-2	1
3	-2	1
4	-2	1
5	-2	1
-5	-1	1
-4	-1	1
-3	-1	1
-2	-1	1
-1	-1	1
0	-1	1
1	-1	1
2	-1	1
3	-1	1
4	-1	1
5	-1	1
25	-1	0
-6	0	0
-5	0	1
-4	0	1
-3	0	1
-2	0	1
-1	0	1
0	0	1
1	0	1
2	0	1
3	0	1
4	0	1
5	0	1
13	0	0
-22	1	0
-18	1	0
-12	1	0
-5	1	1
-4	1	1
-3	1	1
-2	1	1
-1	1	1
0	1	1
1	1	1
2	1	1
3	1	1
4	1	1
5	1	1
8	1	0
-5	2	1
-4	2	1
-3	2	1
-2	2	1
-1	2	1
0	2	1
1	2	1
2	2	1
3	2	1
4	2	1
5	2	1
-28	3	0
-5	3	1
-4	3	1
-3	3	1
-2	3	1
-1	3	1
0	3	1
1	3	1
2	3	1
3	3	1
4	3	1
5	3	1
-16	4	0
-5	4	1
-4	4	1
-3	4	1
-2	4	1
-1	4	1
0	4	1
1	4	1
2	4	1
3	4	1
4	4	1
5	4	1
29	4	0
31	4	0
-5	5	1
-4	5	1
-3	5	1
-2	5	1
-1	5	1
0	5	1
1	5	1
2	5	1
3	5	1
4	5	1
5	5	1
-30	8	0
-9	8	0
1	8	0
18	9	0
20	9	0
-21	10	0
-19	10	0
-1	10	0
-26	11	0
-5	11	0
7	11	0
24	11	0
32	11	0
1	12	0
-21	14	0
25	14	0
-25	16	0
-12	16	0
-17	17	0
9	17	0
31	17	0
31	18	1
-29	19	0
11	19	0
-9	20	0
15	20	0
17	20	0
29	20	0
-9	21	0
28	21	0
-13	23	0
-10	23	0
7	23	0
14	23	0
15	23	0
-30	24	0
-23	24	0
0	24	0
30	25	0
20	26	0
-12	27	0
0	29	0
14	29	0
-19	30	0
-15	30	0
-9	30	0
18	30	0
-17	32	0
18	32	0
27	32	0
5	-31	0
9	-31	0
14	-30	1
16	-30	0
-23	-29	0
-13	-29	0
-1	-29	0
31	-29	0
-24	-28	0
-17	-28	0
-7	-28	0
-2	-28	0
0	-27	0
1	-27	0
-27	-26	0
-17	-26	0
2	-26	0
25	-26	0
-18	-25	1
26	-25	0
20	-24	0
-21	-23	0
1	-23	0
15	-23	0
16	-22	0
28	-22	0
-24	-21	0
-9	-21	0
-24	-20	0
-21	-20	0
18	-20	0
27	-20	0
-22	-19	0
-10	-19	0
22	-18	0
-27	-17	0
-13	-17	0
1	-16	0
6	-16	1
16	-16	0
26	-16	0
-27	-15	0
15	-15	0
30	-15	0
-25	-12	0
16	-11	0
30	-11	0
31	-11	0
-19	-10	0
1	-10	0
15	-10	0
30	-9	0
-14	-7	0
-21	-6	0
5	-6	0
-5	-5	2
-4	-5	2
-3	-5	2
-2	-5	2
-1	-5	2
0	-5	2
1	-5	2
2	-5	2
3	-5	2
4	-5	2
5	-5	2
25	-5	0
-22	-4	0
-5	-4	2
-4	-4	2
-3	-4	2
-2	-4	2
-1	-4	2
0	-4	2
1	-4	2
2	-4	2
3	-4	2
4	-4	2
5	-4	2
16	-4	0
29	-4	0
-24	-3	0
-20	-3	0
-7	-3	0
-5	-3	2
-4	-3	2
-3	-3	2
-2	-3	2
-1	-3	2
0	-3	2
1	-3	2
2	-3	2
3	-3	2
4	-3	2
5	-3	2
-26	-2	0
-8	-2	0
-5	-2	2
-4	-2	2
-3	-2	2
-2	-2	2
-1	-2	2
0	-2	2
1	-2	2
2	-2	2
3	-2	2
4	-2	2
5	-2	2
12	-2	0
19	-2	0
-15	-1	0
-5	-1	2
-4	-1	2
-3	-1	2
-2	-1	2
-1	-1	2
0	-1	2
1	-1	2
2	-1	2
3	-1	2
4	-1	2
5	-1	2
-5	0	2
-4	0	2
-3	0	2
-2	0	2
-1	0	2
0	0	2
1	0	2
2	0	2
3	0	2
4	0	2
5	0	2
13	0	1
31	0	0
-17	1	0
-9	1	0
-5	1	2
-4	1	2
-3	1	2
-2	1	2
-1	1	2
0	1	2
1	1	2
2	1	2
3	1	2
4	1	2
5	1	2
15	1	0
25	1	0
-5	2	2
-4	2	2
-3	2	2
-2	2	2
-1	2	2
0	2	2
1	2	2
2	2	2
3	2	2
4	2	2
5	2	2
-28	3	1
-5	3	2
-4	3	2
-3	3	2
-2	3	2
-1	3	2
0	3	2
1	3	2
2	3	2
3	3	2
4	3	2
5	3	2
21	3	0
-5	4	2
-4	4	2
-3	4	2
-2	4	2
-1	4	2
0	4	2
1	4	2
2	4	2
3	4	2
4	4	2
5	4	2
6	4	0
-12	5	0
-5	5	2
-4	5	2
-3	5	2
-2	5	2
-1	5	2
0	5	2
1	5	2
2	5	2
3	5	2
4	5	2
5	5	2
8	5	0
10	9	0
1	10	0
18	10	0
-4	11	0
-2	11	0
1	11	1
5	11	0
16	11	0
26	11	0
-6	12	0
30	12	0
32	12	0
-27	13	0
14	13	0
13	14	0
-10	16	0
9	16	0
31	16	0
1	19	0
12	19	0
22	23	0
-15	24	0
-2	24	0
-31	25	0
-21	25	0
17	25	0
-31	26	0
-6	26	0
32	26	0
-17	27	0
-14	28	0
27	28	0
-10	29	0
7	29	0
24	29	0
-29	30	0
-11	30	0
9	30	0
19	30	0
-27	31	0
-20	31	0
-27	-31	0
-17	-31	0
-15	-31	1
7	-31	0
17	-31	0
-27	-30	0
-10	-30	0
27	-30	0
30	-30	0
-21	-29	0
1	-28	0
5	-26	0
28	-26	0
4	-25	0
16	-25	0
11	-24	0
-10	-23	0
5	-23	0
-16	-21	0
-4	-21	0
-1	-21	0
-20	-20	0
10	-20	0
17	-20	0
21	-19	0
30	-19	1
31	-19	0
-27	-18	0
-20	-18	0
6	-18	0
13	-18	0
-13	-17	1
17	-16	0
20	-16	0
28	-16	0
-8	-14	0
-22	-13	0
1	-13	0
23	-13	0
13	-12	0
1	-10	1
7	-10	0
-9	-9	0
14	-9	0
23	-9	0
-31	-8	0
-6	-8	1
21	-8	0
-19	-7	0
-10	-7	0
7	-7	0
-21	-6	1
14	-6	0
19	-6	0
30	-6	1
-5	-5	3
-4	-5	3
-3	-5	3
-2	-5	3
-1	-5	3
0	-5	3
1	-5	3
2	-5	3
3	-5	3
4	-5	3
5	-5	3
-5	-4	3
-4	-4	3
-3	-4	3
-2	-4	3
-1	-4	3
0	-4	3
1	-4	3
2	-4	3
3	-4	3
4	-4	3
5	-4	3
-20	-3	1
-5	-3	3
-4	-3	3
-3	-3	3
-2	-3	3
-1	-3	3
0	-3	3
1	-3	3
2	-3	3
3	-3	3
4	-3	3
5	-3	3
25	-3	0
-29	-2	0
-5	-2	3
-4	-2	3
-3	-2	3
-2	-2	3
-1	-2	3
0	-2	3
1	-2	3
2	-2	3
3	-2	3
4	-2	3
5	-2	3
-11	-1	0
-5	-1	3
-4	-1	3
-3	-1	3
-2	-1	3
-1	-1	3
0	-1	3
1	-1	3
2	-1	3
3	-1	3
4	-1	3
5	-1	3
-19	0	0
-18	0	0
-15	0	0
-5	0	3
-4	0	3
-3	0	3
-2	0	3
-1	0	3
0	0	3
1	0	3
2	0	3
3	0	3
4	0	3
5	0	3
-29	1	1
-5	1	3
-4	1	3
-3	1	3
-2	1	3
-1	1	3
0	1	3
1	1	3
2	1	3
3	1	3
4	1	3
5	1	3
-31	2	0
-11	2	0
-8	2	0
-5	2	3
-4	2	3
-3	2	3
-2	2	3
-1	2	3
0	2	3
1	2	3
2	2	3
3	2	3
4	2	3
5	2	3
-5	3	3
-4	3	3
-3	3	3
-2	3	3
-1	3	3
0	3	3
1	3	3
2	3	3
3	3	3
4	3	3
5	3	3
24	3	0
26	3	0
-20	4	1
-5	4	3
-4	4	3
-3	4	3
-2	4	3
-1	4	3
0	4	3
1	4	3
2	4	3
3	4	3
4	4	3
5	4	3
-28	5	0
-5	5	3
-4	5	3
-3	5	3
-2	5	3
-1	5	3
0	5	3
1	5	3
2	5	3
3	5	3
4	5	3
5	5	3
-16	6	0
-4	6	0
-31	7	0
-6	7	0
-5	7	0
2	9	0
16	9	0
22	9	0
4	10	0
-16	11	0
24	11	1
10	12	0
21	13	0
-18	14	0
-13	15	0
-12	15	0
-25	16	1
-24	16	0
-20	16	0
-7	16	0
6	18	0
9	18	0
20	18	0
-31	19	0
-26	19	0
23	19	0
-14	21	0
1	21	0
21	21	0
-26	22	0
6	22	0
21	22	0
4	23	0
8	23	0
9	23	0
23	24	0
-8	26	0
-15	27	0
-6	27	0
21	27	0
23	27	0
1	28	0
-26	29	0
3	29	0
29	30	0
-15	31	0
10	31	0
30	31	0
15	32	0
-29	-31	1
-28	-31	0
-13	-31	1
2	-31	0
26	-30	0
31	-30	0
-28	-29	0
-7	-28	1
4	-27	0
-18	-26	0
3	-26	1
17	-26	0
24	-26	0
-24	-25	0
30	-25	0
-22	-24	0
-15	-23	0
-3	-23	0
8	-23	0
-27	-22	0
17	-22	0
17	-21	0
-27	-20	0
24	-19	0
31	-19	1
32	-19	0
-21	-17	0
-30	-16	0
2	-16	0
10	-16	0
14	-16	0
-31	-15	0
11	-14	0
-6	-12	0
-24	-11	0
-12	-11	0
23	-11	0
-3	-9	0
31	-9	0
24	-7	0
28	-7	0
26	-6	0
-27	-5	0
-5	-5	4
-4	-5	4
-3	-5	4
-2	-5	4
-1	-5	4
0	-5	4
1	-5	4
2	-5	4
3	-5	4
4	-5	4
5	-5	4
-15	-4	0
-5	-4	4
-4	-4	4
-3	-4	4
-2	-4	4
-1	-4	4
0	-4	4
1	-4	4
2	-4	4
3	-4	4
4	-4	4
5	-4	4
23	-4	0
-5	-3	4
-4	-3	4
-3	-3	4
-2	-3	4
-1	-3	4
0	-3	4
1	-3	4
2	-3	4
3	-3	4
4	-3	4
5	-3	4
11	-3	0
19	-3	0
24	-3	0
-21	-2	0
-5	-2	4
-4	-2	4
-3	-2	4
-2	-2	4
-1	-2	4
0	-2	4
1	-2	4
2	-2	4
3	-2	4
4	-2	4
5	-2	4
19	-2	1
30	-2	0
-5	-1	4
-4	-1	4
-3	-1	4
-2	-1	4
-1	-1	4
0	-1	4
1	-1	4
2	-1	4
3	-1	4
4	-1	4
5	-1	4
-31	0	0
-22	0	0
-12	0	0
-5	0	4
-4	0	4
-3	0	4
-2	0	4
-1	0	4
0	0	4
1	0	4
2	0	4
3	0	4
4	0	4
5	0	4
15	0	0
-5	1	4
-4	1	4
-3	1	4
-2	1	4
-1	1	4
0	1	4
1	1	4
2	1	4
3	1	4
4	1	4
5	1	4
-30	2	1
-24	2	0
-21	2	0
-9	2	0
-5	2	4
-4	2	4
-3	2	4
-2	2	4
-1	2	4
0	2	4
1	2	4
2	2	4
3	2	4
4	2	4
5	2	4
13	2	1
-20	3	0
-5	3	4
-4	3	4
-3	3	4
-2	3	4
-1	3	4
0	3	4
1	3	4
2	3	4
3	3	4
4	3	4
5	3	4
18	3	0
24	3	1
31	3	0
-5	4	4
-4	4	4
-3	4	4
-2	4	4
-1	4	4
0	4	4
1	4	4
2	4	4
3	4	4
4	4	4
5	4	4
-21	5	0
-6	5	0
-5	5	4
-4	5	4
-3	5	4
-2	5	4
-1	5	4
0	5	4
1	5	4
2	5	4
3	5	4
4	5	4
5	5	4
11	5	0
22	5	0
26	5	0
-22	6	0
-4	6	1
14	6	0
21	6	1
32	6	0
-25	7	0
2	7	0
8	7	0
16	7	0
32	7	0
-17	8	0
-4	8	0
0	8	0
1	8	1
21	8	0
-17	10	0
14	10	0
-5	11	1
8	11	0
18	11	0
-19	12	0
28	13	0
29	13	0
-17	14	1
-12	14	0
-7	14	0
-3	14	0
18	15	0
26	16	0
26	17	0
-25	18	0
-26	20	0
28	20	0
-18	22	0
19	23	0
17	24	1
1	26	0
29	26	0
-16	27	0
-11	27	0
24	27	0
31	27	0
32	28	0
-27	29	0
-23	29	0
-19	29	0
-26	30	0
-4	30	1
6	30	0
4	31	0
5	-31	1
-24	-30	0
-18	-30	0
-3	-30	1
-2	-30	0
26	-30	1
23	-29	0
26	-29	0
-28	-28	1
-24	-28	1
-10	-28	0
23	-28	0
29	-28	0
32	-27	0
25	-26	1
-26	-25	0
23	-25	0
-14	-24	0
5	-24	0
-26	-23	0
-20	-23	0
-8	-23	0
-28	-22	0
-22	-22	0
-13	-22	0
20	-22	0
21	-22	0
-23	-21	0
28	-21	0
-22	-20	0
21	-20	0
-17	-19	0
-5	-19	0
-4	-19	0
9	-19	0
20	-19	0
-5	-18	0
-12	-17	0
2	-17	0
7	-17	0
-24	-16	0
12	-16	0
-14	-14	0
7	-14	0
24	-14	0
-22	-13	1
-31	-12	0
-3	-12	0
12	-12	0
-22	-11	0
-7	-11	0
14	-11	0
-14	-10	0
2	-10	0
10	-10	0
17	-10	1
-24	-9	0
17	-9	0
-9	-8	0
3	-8	0
10	-8	0
8	-7	0
-30	-5	0
-5	-5	5
-4	-5	5
-3	-5	5
-2	-5	5
-1	-5	5
0	-5	5
1	-5	5
2	-5	5
3	-5	5
4	-5	5
5	-5	5
-15	-4	1
-5	-4	5
-4	-4	5
-3	-4	5
-2	-4	5
-1	-4	5
0	-4	5
1	-4	5
2	-4	5
3	-4	5
4	-4	5
5	-4	5
24	-4	0
-5	-3	5
-4	-3	5
-3	-3	5
-2	-3	5
-1	-3	5
0	-3	5
1	-3	5
2	-3	5
3	-3	5
4	-3	5
5	-3	5
19	-3	1
-11	-2	0
-5	-2	5
-4	-2	5
-3	-2	5
-2	-2	5
-1	-2	5
0	-2	5
1	-2	5
2	-2	5
3	-2	5
4	-2	5
5	-2	5
18	-2	0
-7	-1	0
-5	-1	5
-4	-1	5
-3	-1	5
-2	-1	5
-1	-1	5
0	-1	5
1	-1	5
2	-1	5
3	-1	5
4	-1	5
5	-1	5
-5	0	5
-4	0	5
-3	0	5
-2	0	5
-1	0	5
0	0	5
1	0	5
2	0	5
3	0	5
4	0	5
5	0	5
-25	1	0
-5	1	5
-4	1	5
-3	1	5
-2	1	5
-1	1	5
0	1	5
1	1	5
2	1	5
3	1	5
4	1	5
5	1	5
9	1	0
-5	2	5
-4	2	5
-3	2	5
-2	2	5
-1	2	5
0	2	5
1	2	5
2	2	5
3	2	5
4	2	5
5	2	5
-14	3	0
-5	3	5
-4	3	5
-3	3	5
-2	3	5
-1	3	5
0	3	5
1	3	5
2	3	5
3	3	5
4	3	5
5	3	5
14	3	0
-5	4	5
-4	4	5
-3	4	5
-2	4	5
-1	4	5
0	4	5
1	4	5
2	4	5
3	4	5
4	4	5
5	4	5
8	4	0
-27	5	0
-5	5	5
-4	5	5
-3	5	5
-2	5	5
-1	5	5
0	5	5
1	5	5
2	5	5
3	5	5
4	5	5
5	5	5
8	5	1
11	5	1
27	7	0
-21	9	0
-11	9	0
28	9	0
6	10	0
28	10	0
16	11	1
-15	12	0
10	13	0
12	13	0
23	13	0
15	14	0
30	14	0
1	15	0
3	16	0
10	16	0
-16	17	0
16	17	0
29	17	1
32	17	0
15	18	0
12	19	1
14	20	0
24	20	1
28	20	1
31	20	0
-18	21	0
-9	22	0
14	22	0
30	22	0
-13	23	1
16	23	0
19	23	1
-4	24	0
24	24	0
0	26	0
12	27	0
-22	28	0
-5	28	0
17	30	0
7	31	0
16	32	0
-11	-31	0
-3	-30	2
1	-30	0
16	-30	1
-16	-29	0
29	-29	0
-16	-28	0
-16	-27	0
13	-27	0
18	-27	0
17	-26	1
29	-25	0
0	-23	0
3	-21	0
6	-21	0
-28	-20	0
3	-19	0
-25	-18	0
17	-18	0
-28	-16	0
-6	-15	0
-4	-15	1
20	-15	1
-28	-14	0
-21	-14	0
1	-14	0
17	-14	0
-21	-13	0
12	-13	0
15	-13	0
-8	-12	0
3	-12	0
-22	-11	1
-20	-11	0
-2	-11	0
-24	-10	0
17	-10	2
14	-8	0
25	-8	0
-25	-7	0
-10	-7	1
-1	-7	0
14	-7	0
28	-7	1
5	-6	1
11	-6	0
17	-6	0
-13	-5	0
-5	-5	6
-4	-5	6
-3	-5	6
-2	-5	6
-1	-5	6
0	-5	6
1	-5	6
2	-5	6
3	-5	6
4	-5	6
5	-5	6
6	-5	0
-8	-4	1
-5	-4	6
-4	-4	6
-3	-4	6
-2	-4	6
-1	-4	6
0	-4	6
1	-4	6
2	-4	6
3	-4	6
4	-4	6
5	-4	6
24	-4	1
-5	-3	6
-4	-3	6
-3	-3	6
-2	-3	6
-1	-3	6
0	-3	6
1	-3	6
2	-3	6
3	-3	6
4	-3	6
5	-3	6
-10	-2	0
-5	-2	6
-4	-2	6
-3	-2	6
-2	-2	6
-1	-2	6
0	-2	6
1	-2	6
2	-2	6
3	-2	6
4	-2	6
5	-2	6
18	-2	1
-5	-1	6
-4	-1	6
-3	-1	6
-2	-1	6
-1	-1	6
0	-1	6
1	-1	6
2	-1	6
3	-1	6
4	-1	6
5	-1	6
15	-1	0
-5	0	6
-4	0	6
-3	0	6
-2	0	6
-1	0	6
0	0	6
1	0	6
2	0	6
3	0	6
4	0	6
5	0	6
31	0	1
-5	1	6
-4	1	6
-3	1	6
-2	1	6
-1	1	6
0	1	6
1	1	6
2	1	6
3	1	6
4	1	6
5	1	6
-5	2	6
-4	2	6
-3	2	6
-2	2	6
-1	2	6
0	2	6
1	2	6
2	2	6
3	2	6
4	2	6
5	2	6
13	2	2
22	2	0
28	2	0
-5	3	6
-4	3	6
-3	3	6
-2	3	6
-1	3	6
0	3	6
1	3	6
2	3	6
3	3	6
4	3	6
5	3	6
22	3	0
-12	4	0
-11	4	0
-5	4	6
-4	4	6
-3	4	6
-2	4	6
-1	4	6
0	4	6
1	4	6
2	4	6
3	4	6
4	4	6
5	4	6
-29	5	0
-19	5	0
-5	5	6
-4	5	6
-3	5	6
-2	5	6
-1	5	6
0	5	6
1	5	6
2	5	6
3	5	6
4	5	6
5	5	6
-13	6	0
4	6	0
20	6	0
-14	7	0
-5	9	0
19	9	1
11	10	0
26	10	0
-10	12	0
-30	13	0
9	13	1
10	13	1
5	14	0
-4	15	0
7	15	0
12	15	0
20	15	0
26	15	0
-25	17	0
5	17	0
-30	18	0
-12	19	0
4	19	0
5	19	0
8	19	0
-1	20	0
27	20	0
-22	21	0
1	21	1
9	21	0
18	23	0
-27	24	0
-10	24	0
-9	24	0
-22	25	0
0	25	0
3	25	0
20	25	0
29	25	0
12	26	0
-9	27	0
3	27	0
23	27	1
25	27	0
26	27	0
29	27	0
31	27	1
-25	28	0
30	28	0
18	29	0
22	29	0
32	29	0
-29	30	1
-12	30	0
9	31	0
23	32	0
-23	-31	1
-13	-31	2
-11	-31	1
-30	-27	1
-26	-27	0
-11	-27	0
19	-27	0
32	-27	1
-18	-25	2
-28	-24	0
18	-24	1
2	-23	0
12	-22	0
-8	-21	0
29	-21	0
17	-20	1
22	-19	0
31	-19	2
-23	-17	0
-22	-17	0
-16	-17	0
10	-15	0
3	-14	0
-10	-12	1
-3	-12	1
13	-11	0
-23	-10	0
-9	-10	0
-31	-9	0
-4	-9	0
17	-9	1
-7	-8	0
-2	-8	0
31	-8	0
11	-7	0
-4	-6	0
-14	-5	0
-5	-5	7
-4	-5	7
-3	-5	7
-2	-5	7
-1	-5	7
0	-5	7
1	-5	7
2	-5	7
3	-5	7
4	-5	7
5	-5	7
-20	-4	0
-10	-4	0
-5	-4	7
-4	-4	7
-3	-4	7
-2	-4	7
-1	-4	7
0	-4	7
1	-4	7
2	-4	7
3	-4	7
4	-4	7
5	-4	7
6	-4	0
8	-4	0
-24	-3	1
-15	-3	0
-5	-3	7
-4	-3	7
-3	-3	7
-2	-3	7
-1	-3	7
0	-3	7
1	-3	7
2	-3	7
3	-3	7
4	-3	7
5	-3	7
7	-3	0
-26	-2	1
-5	-2	7
-4	-2	7
-3	-2	7
-2	-2	7
-1	-2	7
0	-2	7
1	-2	7
2	-2	7
3	-2	7
4	-2	7
5	-2	7
23	-2	0
25	-2	0
-5	-1	7
-4	-1	7
-3	-1	7
-2	-1	7
-1	-1	7
0	-1	7
1	-1	7
2	-1	7
3	-1	7
4	-1	7
5	-1	7
14	-1	0
-27	0	1
-26	0	0
-14	0	0
-10	0	0
-5	0	7
-4	0	7
-3	0	7
-2	0	7
-1	0	7
0	0	7
1	0	7
2	0	7
3	0	7
4	0	7
5	0	7
25	0	0
-21	1	0
-5	1	7
-4	1	7
-3	1	7
-2	1	7
-1	1	7
0	1	7
1	1	7
2	1	7
3	1	7
4	1	7
5	1	7
26	1	0
-22	2	0
-5	2	7
-4	2	7
-3	2	7
-2	2	7
-1	2	7
0	2	7
1	2	7
2	2	7
3	2	7
4	2	7
5	2	7
-23	3	0
-14	3	1
-5	3	7
-4	3	7
-3	3	7
-2	3	7
-1	3	7
0	3	7
1	3	7
2	3	7
3	3	7
4	3	7
5	3	7
26	3	1
-5	4	7
-4	4	7
-3	4	7
-2	4	7
-1	4	7
0	4	7
1	4	7
2	4	7
3	4	7
4	4	7
5	4	7
13	4	0
17	4	0
-5	5	7
-4	5	7
-3	5	7
-2	5	7
-1	5	7
0	5	7
1	5	7
2	5	7
3	5	7
4	5	7
5	5	7
19	5	0
-21	6	0
-10	6	0
-9	6	0
-6	6	0
-27	8	0
-10	8	0
31	9	0
-3	10	0
2	10	0
23	10	0
0	11	0
11	11	0
17	12	0
24	12	0
-31	13	0
3	13	0
6	13	0
23	13	1
27	13	0
-31	14	0
22	14	0
28	14	0
3	15	0
4	16	0
-16	17	1
-8	17	0
-11	18	0
6	18	1
30	18	0
-28	20	0
6	20	0
-29	21	0
-22	21	1
-6	22	0
-4	22	0
11	22	0
-26	23	0
18	23	1
20	23	0
-9	24	1
-22	25	1
-22	27	0
-11	27	1
5	27	0
9	27	0
24	27	1
-24	28	0
-3	28	0
0	28	0
-17	29	0
-31	30	0
-8	30	0
22	30	0
-15	31	1
-5	32	0
16	32	1
18	32	1
-15	-31	2
10	-30	0
23	-30	0
-20	-29	0
-27	-28	0
-10	-28	1
8	-28	0
-1	-27	0
-25	-26	0
-11	-25	0
-3	-25	0
12	-25	0
-31	-23	0
-27	-22	1
0	-22	0
17	-22	1
-29	-21	0
9	-21	0
-31	-19	0
-14	-18	0
-6	-18	0
-2	-17	0
24	-17	0
-3	-16	0
-23	-15	0
-21	-15	0
-17	-15	0
-3	-15	0
-30	-14	0
-11	-14	0
-18	-13	0
-11	-13	0
-19	-12	0
12	-11	0
-2	-10	0
6	-10	0
-31	-9	1
-21	-9	0
-25	-8	0
-4	-7	0
1	-7	0
20	-7	0
-8	-5	0
-5	-5	8
-4	-5	8
-3	-5	8
-2	-5	8
-1	-5	8
0	-5	8
1	-5	8
2	-5	8
3	-5	8
4	-5	8
5	-5	8
10	-5	0
-27	-4	1
-5	-4	8
-4	-4	8
-3	-4	8
-2	-4	8
-1	-4	8
0	-4	8
1	-4	8
2	-4	8
3	-4	8
4	-4	8
5	-4	8
-5	-3	8
-4	-3	8
-3	-3	8
-2	-3	8
-1	-3	8
0	-3	8
1	-3	8
2	-3	8
3	-3	8
4	-3	8
5	-3	8
22	-3	0
-22	-2	0
-19	-2	0
-5	-2	8
-4	-2	8
-3	-2	8
-2	-2	8
-1	-2	8
0	-2	8
1	-2	8
2	-2	8
3	-2	8
4	-2	8
5	-2	8
-20	-1	0
